1.5000 1.0000 0.0364
1.5000 1.0000 -0.0636
-1.5000 1.0000 0.0364
-1.5000 1.0000 -0.0636
1.5000 7.2000 0.0364
1.5000 7.2000 -0.0636
-1.5000 7.2000 0.0364
-1.5000 7.2000 -0.0636
