-1.0000 1.0000 0.9864
1.0000 1.0000 0.9864
1.0000 -1.0000 0.9864
-1.0000 -1.0000 0.9864
-1.0000 1.0000 -1.0136
1.0000 1.0000 -1.0136
1.0000 -1.0000 -1.0136
-1.0000 -1.0000 -1.0136
