0.030000 -0.143430 -1.110900
0.030000 -0.083430 -1.110900
-0.030000 -0.143430 -1.110900
-0.030000 -0.083430 -1.110900
0.030000 -0.143430 -0.110900
0.030000 -0.083430 -0.110900
-0.030000 -0.143430 -0.110900
-0.030000 -0.083430 -0.110900
